"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Germany","DEU","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.53661234295201","2.29369500700884","2.84327019799062","2.9669597758771","2.33573581177832","3.24231923668133","3.53306035477689","1.79604992213175","1.470289313277","1.91267848797596","3.45024936360895","5.24097448273094","5.4849331221432","7.03202399303898","6.98643109327497","5.91033626324104","4.24663102299209","3.73416240635147","2.71869696123339","4.04362006473399","5.44105754460347","6.34424277746325","5.24104507228422","3.29341474302854","2.4057933993196","2.0662330121658","-0.129413360854742","0.24990610870503","1.27411894006923","2.78056955569751","2.69646824292392","4.04703259753466","5.05697796731731","4.47457650752808","2.69305639854954","1.70616041317076","1.44972701963239","1.93937198922729","0.911183535014403","0.585433064230783","1.44026838719741","1.98385731334471","1.42080615551526","1.03422218628562","1.66573696655992","1.54691114751328","1.57742642840563","2.29834400700951","2.62837981637219","0.312739007368447","1.1038103778926","2.07517283735874","2.00848884782956","1.50472330251876","0.906794000434246","0.514426137125456","0.491747008445174","1.50949485109628","1.73216879766942","1.44565976888253","0.144877925813982","3.06666666666673","6.87257438551097","5.94643667725823","2.2564981433876",
"United Kingdom","GBR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.00357570390172","3.4474962304662","4.19649888238551","2.01854355976229","3.28158694697213","4.77377455386914","3.90961779211889","2.48211560474804","4.69742798827245","5.44666363048887","6.36656841727441","9.44483742337133","7.07109839479797","9.19603316657812","16.0440111889861","24.2072876743291","16.5595225588084","15.8402667458768","8.26314103860768","13.4212799774012","17.9659242656857","11.8766265142296","8.59886383332186","4.60930327269779","4.96071097821927","6.07139434015119","3.42760940369314","4.14892232052945","4.15535171583102","5.76024909185262","8.06346090938833","7.46178295746934","4.59154929577461","2.55857796929705","2.21901260504205","2.69749518304432","2.85178236397749","2.20114313510882","1.82056163731557","1.7529508005142","1.18295624210408","1.53234960272418","1.52040245947455","1.37650038542013","1.39039756680422","2.0891364902507","2.4556616643929","2.38656150773327","3.52140856342539","1.96173173560109","2.49265472467065","3.8561124468282","2.5732347965453","2.29166666666659","1.45112016293279","0.36804684232536","1.0084173681141","2.55775577557747","2.29283990345938","1.73810460086513","0.989486703772491","2.51837109614213","7.92204883147902","6.79396706793963","3.2715729463592",
"India","IND","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.77987784677382","1.69521293914433","3.63221497106987","2.94616135685229","13.3552611508153","9.47475859170699","10.8018483489342","13.062202477797","3.23741242627502","-0.584136610466349","5.09226161997552","3.07993868406537","6.44209746158243","16.9408159791736","28.598734077509","5.74843029767437","-7.63394763392882","8.30747009171166","2.5230487569518","6.27568336762335","11.3460734795095","13.112546897642","7.89074279377487","11.8680812986734","8.3189071186008","5.55642423236554","8.72972072702581","8.80112581251833","9.38347186185335","7.07428002942301","8.9712325027325","13.8702461773683","11.7878170418134","6.32689048779867","10.2479355556119","10.2248861637544","8.97715233826453","7.16425211462724","13.2308389767977","4.66982038037594","4.0094359104519","3.77929312235637","4.29715203929563","3.80585899528851","3.76725173477515","4.24634362031922","5.79652337561634","6.37288135593231","8.34926704907581","10.8823529411764","11.9893899204244","8.91179336483371","9.47899691419801","10.0178784746102","6.66565671867899","4.90697344127256","4.94821634062141","3.32817337461298","3.9388264669163","3.72950573539129","6.62343677628535","5.13140747176369","6.69903414079852","5.64914318907925","4.95303550973656",
"Saudi Arabia","SAU","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","2.79999999899983","0.389105059342286","1.55038759593042","2.09923664219521","1.58878504672938","3.49586016559326","0.177777777777784","4.47499999974997","4.33117970783497","16.5137614681954","21.4370078736641","34.5761063381485","31.5586605641125","11.3990111699532","-1.58360185022086","1.08156690288337","4.16926655363289","2.79898218829488","1.02103960396035","0.191424196019064","-1.55903706534204","-3.05876872913659","-3.203331464723","-1.5471167369902","0.907563025210508","1.03264490339739","2.0771513353116","4.86111111111135","-0.0770060064690784","1.05579531442695","0.564325478533135","4.86843103056028","1.22206054877769","0.0571506050626109","-0.371266751712053","-1.333754896539","-1.1249983851764","-1.12094804896791","0.247186492339725","0.612195358172966","0.51550789776726","0.47923167163102","2.20902314069639","4.1678235843158","9.87024816760269","5.0572227614833","5.33941733020903","5.82621637394042","2.86627029905053","3.51104209799857","2.24185348779063","1.22269318552337","2.05347076823965","-0.834845735027246","2.46594308994843","-1.1929864453332","3.37234961012303","3.06328988941548","2.47407371925372","2.32708518362699","1.68792112375809",
"United States","USA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.45797598627791","1.07072414764724","1.19877334820186","1.23966942148753","1.27891156462591","1.58516926383662","3.0150753768844","2.77278562259309","4.27179615288537","5.46238620028745","5.83825533848251","4.29276668813051","3.27227824655283","6.17776006377038","11.0548048048048","9.14314686496535","5.74481263549085","6.5016839947284","7.63096383885606","11.2544711292795","13.5492019749684","10.3347153402771","6.13142700027493","3.21243523316065","4.30053547523429","3.54564415209365","1.89804772234276","3.6645632175169","4.07774110744413","4.82700303008944","5.39795643990325","4.23496396453849","3.02881967814969","2.95165696638559","2.60744159215453","2.80541968853662","2.93120419993441","2.33768993730735","1.55227909874364","2.18802719697358","3.37685727149929","2.82617111885407","1.58603162650601","2.27009497336115","2.67723669309172","3.3927468454955","3.22594410070404","2.85267248150138","3.839100296651","-0.355546266299747","1.6400434423899","3.156841568622","2.06933726526067","1.46483265562717","1.62222297740817","0.118627135552451","1.26158320570536","2.13011000365961","2.44258329692817","1.81221007526021","1.23358439630629","4.69785886363742","8.00279982052121","4.11633838374488","2.94952520485207",
